x	y	group	order	col	x_cent	y_cent	x_poi	y_poi	num
9268.58	-2950.72	59_r	1642	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9305.38	-2937.82	59_r	1643	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9347	-2934.91	59_r	1644	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9347	-2934.91	59_r	1645	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9359	-2934	59_r	1646	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9359	-2934	59_r	1647	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9359	-2934	59_r	1648	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9385	-2934	59_r	1649	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9385	-2934	59_r	1650	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9385	-2934	59_r	1651	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9398	-2934.96	59_r	1652	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9398	-2934.96	59_r	1653	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9398	-2934.96	59_r	1654	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9456	-2940.16	59_r	1655	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9456	-2940.16	59_r	1656	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9456	-2940.16	59_r	1657	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9518	-2946.09	59_r	1658	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9518	-2946.09	59_r	1659	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9518	-2946.09	59_r	1660	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9528	-2947	59_r	1661	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9528	-2947	59_r	1662	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9550.29	-2947.26	59_r	1663	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9573.27	-2947.84	59_r	1664	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9595	-2942.12	59_r	1665	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9609.7	-2938.24	59_r	1666	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9611.55	-2935.84	59_r	1667	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9624	-2930.42	59_r	1668	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9624	-2930.42	59_r	1669	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9663	-2916.02	59_r	1670	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9663	-2916.02	59_r	1671	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9697.59	-2905.27	59_r	1672	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9737.13	-2896.9	59_r	1673	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9773	-2891.73	59_r	1674	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9773	-2891.73	59_r	1675	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9817	-2886.91	59_r	1676	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9817	-2886.91	59_r	1677	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9817	-2886.91	59_r	1678	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9827	-2886	59_r	1679	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9827	-2886	59_r	1680	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9827	-2886	59_r	1681	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9846	-2885	59_r	1682	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9846	-2885	59_r	1683	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9879.56	-2884.61	59_r	1684	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9925.19	-2888.15	59_r	1685	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9955	-2904.31	59_r	1686	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9970.92	-2912.94	59_r	1687	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9982.54	-2927.05	59_r	1688	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9996	-2938.85	59_r	1689	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10011.36	-2952.3	59_r	1690	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10029.52	-2964.85	59_r	1691	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10047	-2975.4	59_r	1692	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10071.98	-2990.47	59_r	1693	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10097.96	-3002.73	59_r	1694	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10124	-3015.75	59_r	1695	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10135.01	-3021.26	59_r	1696	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10155.92	-3031	59_r	1697	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10165	-3037.76	59_r	1698	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10168.63	-3040.46	59_r	1699	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10173.46	-3044.9	59_r	1700	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10175.43	-3049	59_r	1701	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10181.16	-3060.89	59_r	1702	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10174.1	-3081.75	59_r	1703	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10170.88	-3094	59_r	1704	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10169.42	-3099.56	59_r	1705	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10165.21	-3114.06	59_r	1706	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10168.74	-3118.78	59_r	1707	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10171.82	-3122.9	59_r	1708	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10178.35	-3122.93	59_r	1709	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10183	-3123	59_r	1710	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10183	-3123	59_r	1711	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10197	-3124	59_r	1712	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10197	-3124	59_r	1713	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10197	-3124	59_r	1714	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10213	-3124	59_r	1715	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10213	-3124	59_r	1716	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10213	-3124	59_r	1717	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10225	-3125.04	59_r	1718	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10225	-3125.04	59_r	1719	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10225	-3125.04	59_r	1720	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10235	-3125.04	59_r	1721	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10235	-3125.04	59_r	1722	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10239.18	-3125.57	59_r	1723	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10248.52	-3126.58	59_r	1724	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10251.96	-3128.45	59_r	1725	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10260.51	-3133.09	59_r	1726	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10258.54	-3143.6	59_r	1727	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10255.55	-3151	59_r	1728	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10250.19	-3164.28	59_r	1729	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10232.64	-3185.46	59_r	1730	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10223.26	-3197	59_r	1731	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10219.58	-3201.52	59_r	1732	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10210.1	-3211.96	59_r	1733	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10211.47	-3217.96	59_r	1734	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10212.98	-3224.56	59_r	1735	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10228.15	-3227.57	59_r	1736	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10234	-3229.12	59_r	1737	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10252.41	-3233.98	59_r	1738	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10272.73	-3240.18	59_r	1739	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10273	-3263	59_r	1740	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10273.14	-3275.35	59_r	1741	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10270.57	-3288.31	59_r	1742	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10264.07	-3299	59_r	1743	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10254.01	-3315.58	59_r	1744	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10233.48	-3329.02	59_r	1745	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10218	-3340.63	59_r	1746	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10205.88	-3349.72	59_r	1747	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10183.17	-3365.22	59_r	1748	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10184.04	-3382	59_r	1749	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10184.42	-3389.37	59_r	1750	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10190.13	-3397.16	59_r	1751	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10194.29	-3403	59_r	1752	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10203.96	-3416.58	59_r	1753	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10214.38	-3428.15	59_r	1754	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10209.51	-3446	59_r	1755	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10207.4	-3453.72	59_r	1756	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10201.67	-3461.93	59_r	1757	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10196.56	-3468	59_r	1758	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10183.77	-3483.18	59_r	1759	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10163.31	-3496.48	59_r	1760	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10146	-3506.14	59_r	1761	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10109.93	-3526.27	59_r	1762	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10070.14	-3541.29	59_r	1763	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10031	-3554.33	59_r	1764	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10000.69	-3564.44	59_r	1765	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9970	-3574.08	59_r	1766	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9939	-3581.87	59_r	1767	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9939	-3581.87	59_r	1768	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9891	-3594.12	59_r	1769	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9891	-3594.12	59_r	1770	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9834.49	-3607.52	59_r	1771	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9777.4	-3619.51	59_r	1772	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9720	-3628.42	59_r	1773	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9684.83	-3633.88	59_r	1774	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9636.91	-3641.61	59_r	1775	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9602	-3642	59_r	1776	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9594.98	-3642.08	59_r	1777	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9580.07	-3643.25	59_r	1778	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9574.09	-3639.84	59_r	1779	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9570.1	-3637.56	59_r	1780	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9565.71	-3628.29	59_r	1781	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9562.52	-3624	59_r	1782	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9556.6	-3616.03	59_r	1783	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9550.11	-3610.4	59_r	1784	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9542	-3604.72	59_r	1785	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9527.97	-3594.89	59_r	1786	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9512.33	-3588.16	59_r	1787	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9497	-3580.74	59_r	1788	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9474.1	-3569.66	59_r	1789	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9451.82	-3558.56	59_r	1790	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9430	-3545.4	59_r	1791	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9423.56	-3541.51	59_r	1792	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9411.99	-3534.34	59_r	1793	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9407.18	-3528.99	59_r	1794	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9400.85	-3521.93	59_r	1795	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9401.86	-3516.72	59_r	1796	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9396.9	-3514.75	59_r	1797	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9393.32	-3513.33	59_r	1798	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9381.76	-3516.64	59_r	1799	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9377	-3516.91	59_r	1800	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9364.68	-3517.6	59_r	1801	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9360.31	-3507.08	59_r	1802	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9353.21	-3511.18	59_r	1803	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9347.59	-3514.42	59_r	1804	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9346.21	-3532.76	59_r	1805	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9345.99	-3539	59_r	1806	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9345.99	-3539	59_r	1807	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9345	-3557	59_r	1808	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9345	-3557	59_r	1809	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9345.03	-3576.05	59_r	1810	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9349.49	-3599.11	59_r	1811	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9356.05	-3617	59_r	1812	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9382.72	-3689.73	59_r	1813	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9451.68	-3745.82	59_r	1814	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9518	-3781.69	59_r	1815	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9559.13	-3803.94	59_r	1816	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9608.26	-3824.32	59_r	1817	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9654	-3834.42	59_r	1818	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9670.7	-3838.11	59_r	1819	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9686.94	-3840.92	59_r	1820	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9704	-3842.09	59_r	1821	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9704	-3842.09	59_r	1822	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9716	-3843	59_r	1823	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9716	-3843	59_r	1824	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9716	-3843	59_r	1825	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9755	-3842	59_r	1826	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9755	-3842	59_r	1827	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9755	-3842	59_r	1828	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9765	-3841	59_r	1829	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9765	-3841	59_r	1830	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9765	-3841	59_r	1831	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9774	-3841	59_r	1832	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9774	-3841	59_r	1833	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9774	-3841	59_r	1834	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9804	-3838.17	59_r	1835	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9804	-3838.17	59_r	1836	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9841.3	-3834.44	59_r	1837	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9878.22	-3828.96	59_r	1838	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9915	-3821.6	59_r	1839	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10029.18	-3798.76	59_r	1840	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10140.93	-3760.59	59_r	1841	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10244	-3706.22	59_r	1842	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10354.17	-3648.1	59_r	1843	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10462.62	-3563.26	59_r	1844	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10519.25	-3450	59_r	1845	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10538.9	-3410.68	59_r	1846	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10551.49	-3369.74	59_r	1847	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10556.16	-3326	59_r	1848	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10556.16	-3326	59_r	1849	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10558	-3305	59_r	1850	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10558	-3305	59_r	1851	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10558	-3305	59_r	1852	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10558	-3269	59_r	1853	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10558	-3269	59_r	1854	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10558	-3269	59_r	1855	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10557.09	-3257	59_r	1856	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10557.09	-3257	59_r	1857	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10554.59	-3220.63	59_r	1858	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10546.82	-3184.4	59_r	1859	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10534.69	-3150	59_r	1860	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10520.26	-3109.09	59_r	1861	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10501.61	-3067.02	59_r	1862	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10477.26	-3031	59_r	1863	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10437.57	-2972.32	59_r	1864	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10389.33	-2927.87	59_r	1865	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10333	-2885.63	59_r	1866	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10291.68	-2854.63	59_r	1867	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10247.86	-2827.75	59_r	1868	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10204	-2800.58	59_r	1869	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10204	-2800.58	59_r	1870	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10165	-2776.81	59_r	1871	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10165	-2776.81	59_r	1872	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10155.53	-2771.01	59_r	1873	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10150.35	-2766.02	59_r	1874	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10139	-2766	59_r	1875	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10139	-2766	59_r	1876	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10123	-2766	59_r	1877	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10123	-2766	59_r	1878	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10109.01	-2765.83	59_r	1879	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10087.78	-2761.32	59_r	1880	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10074	-2757.87	59_r	1881	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
10029.1	-2746.65	59_r	1882	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9971.14	-2721.34	59_r	1883	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9929	-2716.1	59_r	1884	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9929	-2716.1	59_r	1885	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9919	-2716.1	59_r	1886	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9919	-2716.1	59_r	1887	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9919	-2716.1	59_r	1888	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9910	-2715.01	59_r	1889	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9910	-2715.01	59_r	1890	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9910	-2715.01	59_r	1891	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9898	-2716.04	59_r	1892	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9898	-2716.04	59_r	1893	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9898	-2716.04	59_r	1894	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9888	-2716.04	59_r	1895	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9888	-2716.04	59_r	1896	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
9866.9	-2718.18	59_r	1897	59	9771.3016519174	-3171.72563421829	10365.8465332031	-3417.85649414063	1
